company,date,score
한국전력,2023-08-29,-0.015675336
한국전력,2023-08-28,-0.52017754
한국전력,2023-08-27,-0.0056746127
한국전력,2023-08-26,-0.0035346944
한국전력,2023-08-25,-0.0023842931
한국전력,2023-08-24,-0.00068399904
한국전력,2023-08-23,0.049495947
한국전력,2023-08-22,-0.3187412
한국전력,2023-08-21,0.17890434
한국전력,2023-08-20,-3.0696392e-06
한국전력,2023-08-19,-4.643202e-05
한국전력,2023-08-18,-0.003400743
한국전력,2023-08-17,-0.08383902
한국전력,2023-08-16,-0.3268699
한국전력,2023-08-15,-0.99991584
한국전력,2023-08-14,0.21046256
한국전력,2023-08-13,0.3113385
한국전력,2023-08-12,-4.6148896e-05
한국전력,2023-08-11,-0.07167638
한국전력,2023-08-10,-0.23270531
한국전력,2023-08-09,-0.114872895
한국전력,2023-08-08,0.16727428
한국전력,2023-08-07,-0.029123688
한국전력,2023-08-06,-0.00092697144
한국전력,2023-08-05,-0.24177158
한국전력,2023-08-04,-0.39465827
한국전력,2023-08-03,0.0047058016
한국전력,2023-08-02,-0.17097674
한국전력,2023-08-01,0.0014027754
한국전력,2023-07-31,0.15926635
한국전력,2023-07-30,-0.09726365
한국전력,2023-07-29,-2.7477741e-05
한국전력,2023-07-28,-0.24044693
한국전력,2023-07-27,-0.3303571
한국전력,2023-07-26,0.00038906932
한국전력,2023-07-25,-4.0332478e-05
한국전력,2023-07-24,-0.39939728
한국전력,2023-07-23,-0.1978173
한국전력,2023-07-22,-0.53918445
한국전력,2023-07-21,-0.00990365
한국전력,2023-07-20,-0.0023062427
한국전력,2023-07-19,0.0026857513
한국전력,2023-07-18,-0.1412467
한국전력,2023-07-17,0.19076018
한국전력,2023-07-16,0.24884361
한국전력,2023-07-15,-0.39146852
한국전력,2023-07-14,-0.40219304
한국전력,2023-07-13,0.31487668
한국전력,2023-07-12,-0.107272655
한국전력,2023-07-11,-0.00970814
한국전력,2023-07-10,-0.2125849
한국전력,2023-07-09,1.3530254e-05
한국전력,2023-07-08,-0.20568553
한국전력,2023-07-07,0.045367908
한국전력,2023-07-06,-0.0006157309
한국전력,2023-07-05,-0.24320176
한국전력,2023-07-04,-0.7494418
한국전력,2023-07-03,-0.56087464
한국전력,2023-07-01,-0.065487586
한국전력,2023-06-30,-0.099536054
한국전력,2023-06-29,0.24990931
한국전력,2023-06-28,-0.3244324
한국전력,2023-06-27,-0.006997496
한국전력,2023-06-26,-0.14565481
한국전력,2023-06-25,-0.103570305
한국전력,2023-06-24,-1.1920929e-05
한국전력,2023-06-23,-1.9997358e-05
한국전력,2023-06-22,-0.20257768
한국전력,2023-06-21,-0.16773774
한국전력,2023-06-20,-0.13397169
한국전력,2023-06-19,-0.28153425
한국전력,2023-06-18,1.7285347e-05
한국전력,2023-06-17,-0.2499974
한국전력,2023-06-16,-0.49960253
한국전력,2023-06-15,-0.10861043
한국전력,2023-06-14,-0.35845578
한국전력,2023-06-13,-0.3111985
한국전력,2023-06-12,-2.6345253e-05
한국전력,2023-06-11,-0.004511436
한국전력,2023-06-10,-0.18563363
한국전력,2023-06-09,0.0062099495
한국전력,2023-06-08,-0.014696757
한국전력,2023-06-07,-0.14261721
한국전력,2023-06-06,-0.020771623
한국전력,2023-06-05,-0.011052236
한국전력,2023-06-04,-0.028396606
한국전력,2023-06-03,-0.99840677
한국전력,2023-06-02,0.18296623
한국전력,2023-06-01,0.06848972
한국전력,2023-05-31,-0.39976913
한국전력,2023-05-30,-0.4260301
한국전력,2023-05-29,-0.3068393
한국전력,2023-05-28,-6.121397e-05
한국전력,2023-05-27,-0.19967009
한국전력,2023-05-26,-0.14414409
한국전력,2023-05-25,-0.00013848145
한국전력,2023-05-24,-0.0041139573
한국전력,2023-05-23,0.0001167655
한국전력,2023-05-22,0.19996111
한국전력,2023-05-21,-0.00025024018
한국전력,2023-05-20,0.12236804
한국전력,2023-05-19,0.17623036
한국전력,2023-05-18,-0.19479243
한국전력,2023-05-17,-0.6509008
한국전력,2023-05-16,-0.2552648
한국전력,2023-05-15,-0.0056738495
한국전력,2023-05-14,0.008526549
한국전력,2023-05-13,-0.00011625886
한국전력,2023-05-12,-0.6826529
한국전력,2023-05-11,-0.51773846
한국전력,2023-05-10,-0.16568048
한국전력,2023-05-09,0.12860303
한국전력,2023-05-08,-0.056464992
한국전력,2023-05-07,-0.079643525
한국전력,2023-05-06,-8.672476e-05
한국전력,2023-05-05,-0.16787471
한국전력,2023-05-04,0.0042101317
한국전력,2023-05-03,0.0069764405
한국전력,2023-05-02,-0.1996171
한국전력,2023-05-01,-0.17489396
한국전력,2023-04-30,-0.0026193857
한국전력,2023-04-29,-1.9749006e-05
한국전력,2023-04-28,-0.3386016
한국전력,2023-04-27,-0.11691597
한국전력,2023-04-26,-0.33309674
한국전력,2023-04-25,-0.0071985363
한국전력,2023-04-24,-0.008878648
한국전력,2023-04-23,1.0085106e-05
한국전력,2023-04-22,-0.0061359406
한국전력,2023-04-21,-0.050099775
한국전력,2023-04-20,-0.66606206
한국전력,2023-04-19,-0.08518322
한국전력,2023-04-18,-0.053894788
한국전력,2023-04-17,-8.4896885e-05
한국전력,2023-04-16,0.0001771152
한국전력,2023-04-15,0.14856318
한국전력,2023-04-14,0.106340736
한국전력,2023-04-13,0.0725849
한국전력,2023-04-12,-0.00018364191
한국전력,2023-04-11,0.03457868
한국전력,2023-04-10,-0.12057603
한국전력,2023-04-09,-0.0009737015
한국전력,2023-04-08,-1.835823e-05
한국전력,2023-04-07,-9.429455e-05
한국전력,2023-04-06,0.047293294
한국전력,2023-04-05,-0.44501352
한국전력,2023-04-04,0.0023955703
한국전력,2023-04-03,-0.00014611085
한국전력,2023-04-02,0.0007200241
한국전력,2023-04-01,0.0635698
한국전력,2023-03-31,-0.00013566017
한국전력,2023-03-30,-0.25964284
한국전력,2023-03-29,-0.01844112
한국전력,2023-03-28,-0.1652064
한국전력,2023-03-27,-0.3220966
한국전력,2023-03-26,-0.29131842
한국전력,2023-03-25,1.0609627e-05
한국전력,2023-03-24,0.19822867
한국전력,2023-03-23,0.18559584
한국전력,2023-03-22,-0.00039875507
한국전력,2023-03-21,-0.15589081
한국전력,2023-03-20,0.015100241
한국전력,2023-03-19,-4.476309e-05
한국전력,2023-03-18,-3.71933e-05
한국전력,2023-03-17,-0.098676145
한국전력,2023-03-16,0.10116413
한국전력,2023-03-15,0.20005465
한국전력,2023-03-14,0.38878727
한국전력,2023-03-13,0.0253035
한국전력,2023-03-12,-0.060831428
한국전력,2023-03-11,0.025663853
한국전력,2023-03-10,0.03037548
한국전력,2023-03-09,-0.041838128
한국전력,2023-03-08,0.40863514
한국전력,2023-03-07,-0.00082250434
한국전력,2023-03-06,-0.17996901
한국전력,2023-03-05,-0.4808553
한국전력,2023-03-04,0.005727589
한국전력,2023-03-03,-0.49967048
한국전력,2023-03-02,0.1648214
한국전력,2023-03-01,-0.0013338923
한국전력,2023-02-28,0.13976271
한국전력,2023-02-27,-0.39014128
한국전력,2023-02-26,0.00012683868
한국전력,2023-02-25,-9.086728e-05
한국전력,2023-02-24,-0.6074305
한국전력,2023-02-23,-0.00055989623
한국전력,2023-02-22,-0.009551396
한국전력,2023-02-21,0.4886476
한국전력,2023-02-20,-2.6667118e-05
한국전력,2023-02-19,-0.0011759826
한국전력,2023-02-18,-0.46502805
한국전력,2023-02-17,-0.1908601
한국전력,2023-02-16,-0.16077946
한국전력,2023-02-15,6.391605e-05
한국전력,2023-02-14,0.009919018
한국전력,2023-02-13,4.5967103e-05
한국전력,2023-02-12,-0.08770833
한국전력,2023-02-11,-0.013418913
한국전력,2023-02-10,-0.6066034
한국전력,2023-02-09,-4.658103e-05
한국전력,2023-02-08,-1.1369586e-05
한국전력,2023-02-07,0.1241653
한국전력,2023-02-06,-0.23975484
한국전력,2023-02-05,-0.005616516
한국전력,2023-02-04,-0.00018705924
한국전력,2023-02-03,0.24758248
한국전력,2023-02-02,-0.3287419
한국전력,2023-02-01,7.479191e-05
한국전력,2023-01-31,0.19666989
한국전력,2023-01-30,-0.30899888
한국전력,2023-01-29,-0.069885075
한국전력,2023-01-27,-0.45941532
한국전력,2023-01-26,8.940697e-07
한국전력,2023-01-25,0.0011466742
한국전력,2023-01-24,-0.010894502
한국전력,2023-01-23,-0.027241439
한국전력,2023-01-22,0.9990196
한국전력,2023-01-21,2.0682812e-05
한국전력,2023-01-20,0.22648513
한국전력,2023-01-19,0.24870162
한국전력,2023-01-18,0.24884126
한국전력,2023-01-17,0.19982082
한국전력,2023-01-16,0.022723198
한국전력,2023-01-15,3.7709873e-05
한국전력,2023-01-14,-0.08775008
한국전력,2023-01-13,-0.27303177
한국전력,2023-01-12,-0.6647794
한국전력,2023-01-11,-3.9055943e-05
한국전력,2023-01-10,0.0006437235
한국전력,2023-01-09,-0.0018804073
한국전력,2023-01-08,0.99116135
한국전력,2023-01-07,-0.2077966
한국전력,2023-01-06,-0.33178985
한국전력,2023-01-05,0.013264964
한국전력,2023-01-04,2.7567148e-05
한국전력,2023-01-03,-0.00066844054
한국전력,2023-01-02,-0.28926694
한국전력,2023-01-01,0.33328307
한국카본,2026-02-10,2.9146671e-05
한국카본,2026-02-03,0.989553
한국카본,2026-02-02,1.3053417e-05
한국카본,2026-02-01,0.00038337708
한국카본,2026-01-29,1.9431114e-05
한국카본,2026-01-28,0.53824896
한국카본,2026-01-27,0.9809654
한국카본,2026-01-25,4.976988e-05
한국카본,2026-01-23,0.5000026
한국카본,2026-01-20,0.0039553344
한국카본,2026-01-18,0.019720078
한국카본,2026-01-15,0.99995995
한국카본,2026-01-12,0.5011359
한국카본,2026-01-07,5.185604e-06
한국카본,2025-12-24,0.0071718097
한국카본,2025-12-19,0.9999671
한국카본,2025-12-16,0.9999654
한국카본,2025-12-11,0.99996716
한국카본,2025-12-07,2.0325184e-05
한국카본,2025-12-03,0.9690428
한국카본,2025-12-01,0.9999646
한국카본,2025-11-27,0.99996126
한국카본,2025-11-25,6.0796738e-06
한국카본,2025-11-19,0.38660336
한국카본,2025-11-18,-0.00036495924
한국카본,2025-11-17,5.26309e-05
한국카본,2025-11-16,0.49971873
한국카본,2025-11-13,0.9984336
한국카본,2025-11-10,2.18153e-05
한국카본,2025-11-03,-1.4722347e-05
한국카본,2025-10-31,4.6253204e-05
한국카본,2025-10-30,0.99996305
한국카본,2025-10-28,5.853176e-05
한국카본,2025-10-22,0.00010538101
한국카본,2025-10-20,5.477667e-05
한국카본,2025-10-16,0.999953
한국카본,2025-10-02,0.4999996
한국카본,2025-10-01,0.06483194
한국카본,2025-09-25,2.7269125e-05
한국카본,2025-09-17,1.001358e-05
한국카본,2025-09-16,1.001358e-05
한국카본,2025-09-15,0.0031695366
한국카본,2025-09-12,0.9999676
한국카본,2025-09-11,0.9999512
한국카본,2025-09-08,3.1113625e-05
한국카본,2025-09-04,1.5228987e-05
한국카본,2025-09-03,0.99996024
한국카본,2025-09-02,0.33380595
한국카본,2025-09-01,0.99995387
한국카본,2025-08-30,0.23557341
한국카본,2025-08-29,0.99995685
한국카본,2025-08-28,3.5762787e-07
한국카본,2025-08-27,0.4980296
한국카본,2025-08-26,0.39998356
한국카본,2025-08-22,0.9973391
한국카본,2025-08-19,0.66403717
한국카본,2025-08-08,0.99995977
한국카본,2025-08-07,0.99995315
한국카본,2025-08-06,0.4999839
한국카본,2025-08-05,0.5000286
한국카본,2025-08-04,0.49997956
한국카본,2025-08-01,0.999966
한국카본,2025-07-31,0.49998164
한국카본,2025-07-30,4.607439e-05
한국카본,2025-07-29,0.29446453
한국카본,2025-07-28,0.66667396
한국카본,2025-07-22,0.99995583
한국카본,2025-07-16,0.49999502
한국카본,2025-07-07,0.9107959
한국카본,2025-06-30,0.4999856
한국카본,2025-06-27,0.9999549
한국카본,2025-06-25,0.9740696
한국카본,2025-06-24,0.999956
한국카본,2025-06-23,0.33333373
한국카본,2025-06-18,0.0002399087
한국카본,2025-06-13,0.6370697
한국카본,2025-06-12,0.6680636
한국카본,2025-06-11,0.99930996
한국카본,2025-06-10,0.9994151
한국카본,2025-06-05,0.98262787
한국카본,2025-06-04,5.364418e-06
한국카본,2025-06-03,6.067753e-05
한국카본,2025-05-29,0.5386591
한국카본,2025-05-27,6.240606e-05
한국카본,2025-05-26,0.99995834
한국카본,2025-05-25,0.8103237
한국카본,2025-05-22,0.53478694
한국카본,2025-05-21,0.004691124
한국카본,2025-05-19,-3.2186508e-05
한국카본,2025-05-16,0.99994814
한국카본,2025-05-14,5.7816505e-06
한국카본,2025-05-13,0.67741394
한국카본,2025-05-08,1.2874603e-05
한국카본,2025-05-07,-0.33104992
한국카본,2025-05-01,0.090173006
한국카본,2025-04-29,0.065351486
한국카본,2025-04-28,0.4999182
한국카본,2025-04-24,0.004968643
한국카본,2025-04-22,0.99996585
한국카본,2025-04-20,0.48307037
한국카본,2025-04-18,6.645918e-05
한국카본,2025-04-17,0.72874165
한국카본,2025-04-15,0.38735464
한국카본,2025-04-14,-0.5417967
한국카본,2025-04-09,0.4991481
한국카본,2025-04-08,0.9739474
한국카본,2025-04-07,0.9998385
한국카본,2025-04-06,0.9999667
한국카본,2025-04-04,-5.2452087e-06
한국카본,2025-04-03,0.403457
한국카본,2025-03-26,-0.00033289194
한국카본,2025-03-25,0.49998468
한국카본,2025-03-20,7.6293945e-06
한국카본,2025-03-18,0.13771835
한국카본,2025-03-12,0.9997134
한국카본,2025-03-06,1.50203705e-05
한국카본,2025-03-04,0.99995565
한국카본,2025-02-27,0.00016134977
한국카본,2025-02-25,0.019805372
한국카본,2025-02-24,0.9967226
한국카본,2025-02-21,0.99836874
한국카본,2025-02-20,-0.00040886403
한국카본,2025-02-19,-0.030507755
한국카본,2025-02-17,0.99328995
한국카본,2025-02-14,0.9902209
한국카본,2025-02-03,0.99943805
한국카본,2025-02-02,0.550827
한국카본,2025-01-26,4.9889088e-05
한국카본,2025-01-24,0.0001282692
한국카본,2025-01-22,0.4999857
한국카본,2025-01-21,-0.9869499
한국카본,2025-01-20,0.99418354
한국카본,2025-01-16,0.999966
한국카본,2025-01-15,0.99992245
한국카본,2025-01-14,0.9994279
한국카본,2025-01-07,0.00023904443
한국카본,2025-01-05,-0.009845734
한국카본,2025-01-03,0.00013041496
한국카본,2024-12-20,0.99996746
한국카본,2024-12-18,0.01363349
한국카본,2024-12-16,0.9999668
한국카본,2024-12-13,0.41549683
한국카본,2024-12-12,0.99996644
한국카본,2024-12-10,3.695488e-05
한국카본,2024-12-09,-0.9867283
한국카본,2024-12-05,0.44756547
한국카본,2024-12-03,0.9999621
한국카본,2024-11-29,0.9999715
한국카본,2024-11-25,1.6093254e-05
한국카본,2024-11-22,0.99947786
한국카본,2024-11-11,0.9999513
한국카본,2024-11-05,0.9988655
한국카본,2024-11-04,0.011849642
한국카본,2024-10-29,0.9984251
한국카본,2024-10-23,2.9027462e-05
한국카본,2024-10-21,0.008302391
한국카본,2024-10-16,-0.82553625
한국카본,2024-10-15,4.863739e-05
한국카본,2024-10-11,0.056622744
한국카본,2024-10-09,0.10224378
한국카본,2024-09-29,0.00019931793
한국카본,2024-09-12,0.9999562
한국카본,2024-09-11,9.23872e-06
한국카본,2024-09-09,-0.37711143
한국카본,2024-08-27,0.00041747093
한국카본,2024-08-22,0.99996877
한국카본,2024-08-21,0.95724463
한국카본,2024-08-16,0.9999694
한국카본,2024-08-12,0.99996716
한국카본,2024-08-06,8.5651875e-05
한국카본,2024-08-02,0.04475069
한국카본,2024-07-30,0.99997085
한국카본,2024-07-26,0.9958658
한국카본,2024-07-25,-0.045687437
한국카본,2024-07-24,-0.49778748
한국카본,2024-07-05,1.9967556e-05
한국카본,2024-07-01,0.00011870265
한국카본,2024-06-27,0.9999668
한국카본,2024-06-20,2.6643276e-05
한국카본,2024-06-19,0.9999646
한국카본,2024-06-17,0.0001398921
한국카본,2024-06-14,0.9998448
한국카본,2024-06-05,0.99996704
한국카본,2024-05-30,0.87462854
한국카본,2024-05-29,0.99817806
한국카본,2024-05-28,-8.940697e-06
한국카본,2024-05-24,-1.6093254e-06
한국카본,2024-05-22,0.8551109
한국카본,2024-05-21,-1.9669533e-06
한국카본,2024-05-20,0.99513984
한국카본,2024-05-17,-1.758337e-06
한국카본,2024-05-14,4.3034554e-05
한국카본,2024-05-13,-3.4868717e-06
한국카본,2024-05-10,2.8967857e-05
한국카본,2024-05-09,-0.0013841391
한국카본,2024-05-08,-0.99749565
한국카본,2024-05-07,0.99997026
한국카본,2024-05-06,1.1742115e-05
한국카본,2024-05-05,-4.2915344e-06
한국카본,2024-05-03,2.5808811e-05
한국카본,2024-05-02,-8.34465e-07
한국카본,2024-04-30,0.42763364
한국카본,2024-04-26,0.9999725
한국카본,2024-04-24,0.666645
한국카본,2024-04-23,0.99989235
한국카본,2024-04-22,0.99995416
한국카본,2024-04-19,0.9999698
한국카본,2024-04-18,0.6707786
한국카본,2024-04-16,-1.7285347e-06
한국카본,2024-04-14,0.5011127
한국카본,2024-04-12,0.9955292
한국카본,2024-04-09,0.0009328127
한국카본,2024-04-08,0.011859179
한국카본,2024-04-07,5.185604e-06
한국카본,2024-04-05,0.08870441
한국카본,2024-04-04,0.9992163
한국카본,2024-03-29,1.8119812e-05
한국카본,2024-03-26,0.9999433
한국카본,2024-03-25,0.9997244
한국카본,2024-03-21,0.9999356
한국카본,2024-03-19,0.0055312156
한국카본,2024-03-15,1.13248825e-05
한국카본,2024-03-13,0.6475139
한국카본,2024-03-12,0.99996364
한국카본,2024-03-08,0.9464569
한국카본,2024-03-07,0.00010472536
한국카본,2024-03-06,0.94155014
한국카본,2024-03-04,0.5007324
한국카본,2024-02-27,0.99897736
한국카본,2024-02-16,-4.529953e-06
한국카본,2024-02-14,0.9999608
한국카본,2024-02-13,0.9999014
한국카본,2024-02-05,0.0149078965
한국카본,2024-02-02,0.99992746
한국카본,2024-01-31,0.20290586
한국카본,2024-01-28,0.49980813
한국카본,2024-01-19,0.9912479
한국카본,2024-01-18,0.99996966
한국카본,2024-01-15,0.0033026934
한국카본,2024-01-05,0.69524384
한국카본,2024-01-04,0.2932129
한국카본,2024-01-02,0.9994532
한국카본,2024-01-01,0.98597336
한국카본,2023-12-26,-1.6987324e-05
한국카본,2023-12-25,-1.013279e-05
한국카본,2023-12-24,-0.005172789
한국카본,2023-12-21,0.0043700933
한국카본,2023-12-13,0.66666096
한국카본,2023-12-12,2.2292137e-05
한국카본,2023-12-05,3.8206577e-05
한국카본,2023-12-01,6.8724155e-05
한국카본,2023-11-29,0.9921227
한국카본,2023-11-27,0.008516431
한국카본,2023-11-26,0.026774406
한국카본,2023-11-24,0.29151526
한국카본,2023-11-19,2.4914742e-05
한국카본,2023-11-13,0.50150365
한국카본,2023-11-09,0.09802818
한국카본,2023-11-06,0.06978822
한국카본,2023-11-05,0.99994105
한국카본,2023-11-04,-0.9749985
한국카본,2023-11-02,0.44984925
한국카본,2023-11-01,0.6991484
한국카본,2023-10-31,0.33455572
한국카본,2023-10-30,0.023805618
한국카본,2023-10-29,0.99997
한국카본,2023-10-27,-0.9293823
한국카본,2023-10-26,0.00019966066
한국카본,2023-10-24,0.00090271235
한국카본,2023-10-19,2.4616718e-05
한국카본,2023-10-18,9.864569e-06
한국카본,2023-10-17,0.46774003
한국카본,2023-10-16,-1.1205673e-05
한국카본,2023-10-13,1.3232231e-05
한국카본,2023-10-12,0.7499739
한국카본,2023-10-11,0.42404246
한국카본,2023-10-09,3.194809e-05
한국카본,2023-10-05,0.50002766
한국카본,2023-09-27,4.351139e-06
한국카본,2023-09-26,-8.225441e-06
한국카본,2023-09-21,0.00013061364
한국카본,2023-09-18,0.0041115284
한국카본,2023-09-15,7.7843666e-05
한국카본,2023-09-14,-1.4662743e-05
한국카본,2023-09-13,0.017539978
한국카본,2023-09-12,0.92877316
한국카본,2023-08-31,-0.0035678446
한국카본,2023-08-30,0.3332723
한국카본,2023-08-28,1.13248825e-05
한국카본,2023-08-26,-0.00010514259
한국카본,2023-08-24,8.2433224e-05
한국카본,2023-08-22,0.69885254
한국카본,2023-08-18,0.861166
한국카본,2023-08-16,0.64539146
한국카본,2023-08-15,0.9999345
한국카본,2023-08-12,1.4901161e-05
한국카본,2023-08-11,0.24836549
한국카본,2023-08-09,0.9988917
한국카본,2023-07-17,0.99997115
한국카본,2023-07-14,0.00049591064
한국카본,2023-07-13,3.385544e-05
한국카본,2023-04-26,-0.3326416
한국카본,2023-04-21,-0.99410605
한국카본,2023-04-20,-0.98951244
한국카본,2023-01-19,-0.999929
한국카본,2023-01-06,-0.9999178
한국콜마,2026-02-06,0.4999739
한국콜마,2026-02-05,0.98747444
한국콜마,2026-01-28,-0.98962766
한국콜마,2026-01-20,0.9999752
한국콜마,2026-01-08,0.9999622
한국콜마,2026-01-07,0.9999719
한국콜마,2025-12-30,0.00028181076
한국콜마,2025-12-22,1.31726265e-05
한국콜마,2025-12-17,0.9986625
한국콜마,2025-12-16,0.0004017353
한국콜마,2025-12-11,-0.99894536
한국콜마,2025-12-08,0.9999721
한국콜마,2025-12-05,0.16199604
한국콜마,2025-12-04,0.00019598007
한국콜마,2025-12-01,0.9999601
한국콜마,2025-11-15,0.99996275
한국콜마,2025-11-11,0.28814712
한국콜마,2025-11-10,-0.9990547
한국콜마,2025-11-09,-0.99986315
한국콜마,2025-11-07,0.9995948
한국콜마,2025-10-29,-0.4734975
한국콜마,2025-10-28,0.4958237
한국콜마,2025-10-23,-0.73671436
한국콜마,2025-10-22,0.99997145
한국콜마,2025-10-20,0.989244
한국콜마,2025-10-13,0.9836273
한국콜마,2025-10-10,1.5199184e-05
한국콜마,2025-09-30,0.99970794
한국콜마,2025-09-25,0.45416355
한국콜마,2025-09-19,0.40829468
한국콜마,2025-09-18,-0.9994452
한국콜마,2025-09-15,1.5735626e-05
한국콜마,2025-09-10,0.0014050007
한국콜마,2025-09-09,0.0001283884
한국콜마,2025-09-08,-4.0352345e-05
한국콜마,2025-09-04,0.35407865
한국콜마,2025-09-03,0.08157179
한국콜마,2025-08-31,0.00092184544
한국콜마,2025-08-28,0.33338133
한국콜마,2025-08-25,2.6345253e-05
한국콜마,2025-08-23,2.0563602e-05
한국콜마,2025-08-19,-1.7404556e-05
한국콜마,2025-08-16,0.99837685
한국콜마,2025-08-15,-0.0076221824
한국콜마,2025-08-13,-0.999833
한국콜마,2025-08-12,0.0001399517
한국콜마,2025-08-11,-0.781389
한국콜마,2025-08-08,0.9989445
한국콜마,2025-08-01,-0.91667604
한국콜마,2025-07-29,0.99997103
한국콜마,2025-07-28,0.66647476
한국콜마,2025-07-25,0.999964
한국콜마,2025-07-22,0.35167465
한국콜마,2025-07-21,-0.9186096
한국콜마,2025-07-18,0.99991417
한국콜마,2025-07-17,0.7971026
한국콜마,2025-07-16,0.99995166
한국콜마,2025-07-11,0.2646405
한국콜마,2025-07-10,0.9996984
한국콜마,2025-07-09,0.19726293
한국콜마,2025-07-08,0.18329576
한국콜마,2025-07-07,-0.49968436
한국콜마,2025-07-06,-0.0009520054
한국콜마,2025-07-04,-0.49873266
한국콜마,2025-07-03,0.49998936
한국콜마,2025-07-01,0.49999157
한국콜마,2025-06-30,0.9999679
한국콜마,2025-06-27,-8.761883e-06
한국콜마,2025-06-23,3.1232834e-05
한국콜마,2025-06-20,-0.027936915
한국콜마,2025-06-19,0.7868333
한국콜마,2025-06-18,0.55799353
한국콜마,2025-06-17,0.053991556
한국콜마,2025-06-13,0.997499
한국콜마,2025-06-12,0.99995995
한국콜마,2025-06-11,0.99996185
한국콜마,2025-06-10,0.999962
한국콜마,2025-06-06,0.69101715
한국콜마,2025-06-04,1.50203705e-05
한국콜마,2025-06-03,9.9509954e-05
한국콜마,2025-06-02,5.826354e-05
한국콜마,2025-06-01,-4.7683716e-07
한국콜마,2025-05-30,0.99995905
한국콜마,2025-05-29,0.45223546
한국콜마,2025-05-27,0.9777937
한국콜마,2025-05-26,0.0006375313
한국콜마,2025-05-25,1.5497208e-05
한국콜마,2025-05-23,-0.013840914
한국콜마,2025-05-21,0.19183852
한국콜마,2025-05-20,0.49998063
한국콜마,2025-05-19,0.00065901875
한국콜마,2025-05-18,2.3007393e-05
한국콜마,2025-05-15,-1.847744e-06
한국콜마,2025-05-12,0.5793952
한국콜마,2025-05-09,0.00041118264
한국콜마,2025-05-08,0.9999463
한국콜마,2025-05-06,0.00025069714
한국콜마,2025-05-02,0.99750566
한국콜마,2025-04-30,0.04065992
한국콜마,2025-04-29,0.029740721
한국콜마,2025-04-28,0.0029857755
한국콜마,2025-04-27,0.9999481
한국콜마,2025-04-25,-7.6293945e-06
한국콜마,2025-04-24,0.999959
한국콜마,2025-04-17,0.9999683
한국콜마,2025-04-15,0.81692505
한국콜마,2025-04-14,0.999968
한국콜마,2025-04-11,0.0010966063
한국콜마,2025-04-10,0.0001039505
한국콜마,2025-04-09,0.55575764
한국콜마,2025-04-08,0.0014281273
한국콜마,2025-04-07,0.9997473
한국콜마,2025-04-01,0.33330914
한국콜마,2025-03-31,0.7479397
한국콜마,2025-03-27,0.6532308
한국콜마,2025-03-25,0.9994681
한국콜마,2025-03-24,0.54256785
한국콜마,2025-03-21,2.2649765e-06
한국콜마,2025-03-19,0.78619385
한국콜마,2025-03-18,0.65445685
한국콜마,2025-03-17,0.49974903
한국콜마,2025-03-12,0.9999309
한국콜마,2025-03-09,0.034792185
한국콜마,2025-03-04,0.9611969
한국콜마,2025-02-26,0.28095222
한국콜마,2025-02-25,0.8528705
한국콜마,2025-02-24,0.97200215
한국콜마,2025-02-23,0.0030691624
한국콜마,2025-02-21,-9.23872e-06
한국콜마,2025-02-20,0.5316598
한국콜마,2025-02-14,0.46164683
한국콜마,2025-02-07,2.0682812e-05
한국콜마,2025-02-06,0.94391346
한국콜마,2025-02-04,-0.000114262104
한국콜마,2025-01-24,5.3346157e-05
한국콜마,2025-01-23,0.34932017
한국콜마,2025-01-22,-0.0012062192
한국콜마,2025-01-21,0.99997073
한국콜마,2025-01-20,0.90509415
한국콜마,2025-01-17,0.9538002
한국콜마,2025-01-13,-0.9893608
한국콜마,2025-01-12,2.9206276e-06
한국콜마,2025-01-09,1.770258e-05
한국콜마,2024-12-31,7.1525574e-06
한국콜마,2024-12-26,0.0023492575
한국콜마,2024-12-23,0.9994847
한국콜마,2024-12-19,0.0027415752
한국콜마,2024-12-18,0.99997014
한국콜마,2024-12-13,0.49963117
한국콜마,2024-12-12,1.4662743e-05
한국콜마,2024-12-11,0.7499793
한국콜마,2024-12-10,0.99997467
한국콜마,2024-12-03,3.120303e-05
한국콜마,2024-12-02,0.57223904
한국콜마,2024-12-01,1.2814999e-05
한국콜마,2024-11-27,-1.013279e-06
한국콜마,2024-11-26,-0.33255708
한국콜마,2024-11-21,-0.011060715
한국콜마,2024-11-20,0.00036114454
한국콜마,2024-11-19,0.00020980835
한국콜마,2024-11-18,0.009449482
한국콜마,2024-11-15,2.4080276e-05
한국콜마,2024-11-13,-0.3978324
한국콜마,2024-11-12,0.0003490448
한국콜마,2024-11-11,0.00036984682
한국콜마,2024-11-08,0.09764785
한국콜마,2024-11-07,0.9957227
한국콜마,2024-11-06,0.00017293294
한국콜마,2024-11-01,5.612771e-05
한국콜마,2024-10-31,-0.49965668
한국콜마,2024-10-30,2.5391579e-05
한국콜마,2024-10-18,0.99996716
한국콜마,2024-10-09,0.0029671192
한국콜마,2024-10-08,0.2534555
한국콜마,2024-10-07,-0.99747723
한국콜마,2024-10-05,2.9206276e-05
한국콜마,2024-10-04,0.9999663
한국콜마,2024-10-02,0.00019474029
한국콜마,2024-09-30,0.9999599
한국콜마,2024-09-27,1.2904406e-05
한국콜마,2024-09-25,4.339218e-05
한국콜마,2024-09-24,-0.018399
한국콜마,2024-09-19,-0.33668828
